==> Preparing data..
==> Building model..
PredNetBpD(
  (PcConvs): ModuleList(
    (0): PcConvBp(
      (FFconv): Conv2d(3, 64, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
      (relu): ReLU(inplace=True)
      (bypass): Conv2d(3, 64, kernel_size=(1, 1), stride=(1, 1), bias=False)
    )
    (1): PcConvBp(
      (FFconv): Conv2d(64, 64, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
      (relu): ReLU(inplace=True)
      (bypass): Conv2d(64, 64, kernel_size=(1, 1), stride=(1, 1), bias=False)
    )
    (2): PcConvBp(
      (FFconv): Conv2d(64, 128, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
      (relu): ReLU(inplace=True)
      (bypass): Conv2d(64, 128, kernel_size=(1, 1), stride=(1, 1), bias=False)
    )
    (3): PcConvBp(
      (FFconv): Conv2d(128, 128, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
      (relu): ReLU(inplace=True)
      (bypass): Conv2d(128, 128, kernel_size=(1, 1), stride=(1, 1), bias=False)
    )
    (4): PcConvBp(
      (FFconv): Conv2d(128, 256, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
      (relu): ReLU(inplace=True)
      (bypass): Conv2d(128, 256, kernel_size=(1, 1), stride=(1, 1), bias=False)
    )
    (5): PcConvBp(
      (FFconv): Conv2d(256, 256, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
      (relu): ReLU(inplace=True)
      (bypass): Conv2d(256, 256, kernel_size=(1, 1), stride=(1, 1), bias=False)
    )
    (6): PcConvBp(
      (FFconv): Conv2d(256, 512, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
      (relu): ReLU(inplace=True)
      (bypass): Conv2d(256, 512, kernel_size=(1, 1), stride=(1, 1), bias=False)
    )
    (7): PcConvBp(
      (FFconv): Conv2d(512, 512, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
      (relu): ReLU(inplace=True)
      (bypass): Conv2d(512, 512, kernel_size=(1, 1), stride=(1, 1), bias=False)
    )
  )
  (BNs): ModuleList(
    (0): BatchNorm2d(3, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (1): BatchNorm2d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (2): BatchNorm2d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (3): BatchNorm2d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (4): BatchNorm2d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (5): BatchNorm2d(256, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (6): BatchNorm2d(256, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (7): BatchNorm2d(512, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  )
  (linear): Linear(in_features=512, out_features=64, bias=True)
  (maxpool2d): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)
  (relu): ReLU(inplace=True)
  (BNend): BatchNorm2d(512, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (linear2): Linear(in_features=64, out_features=100, bias=True)
  (BN1d): BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
)

Epoch: 0
0 391 Loss: 4.686 | Acc: 0.000% (0/128)
280 1000 Loss: 2.426 | Acc: 38.470% (1081/2810)
300 1000 Loss: 2.425 | Acc: 38.173% (1149/3010)
320 1000 Loss: 2.413 | Acc: 38.349% (1231/3210)
340 1000 Loss: 2.417 | Acc: 38.035% (1297/3410)
360 1000 Loss: 2.414 | Acc: 37.922% (1369/3610)
380 1000 Loss: 2.410 | Acc: 37.979% (1447/3810)
400 1000 Loss: 2.403 | Acc: 37.830% (1517/4010)
420 1000 Loss: 2.401 | Acc: 37.981% (1599/4210)
440 1000 Loss: 2.405 | Acc: 37.868% (1670/4410)
460 1000 Loss: 2.405 | Acc: 37.679% (1737/4610)
480 1000 Loss: 2.412 | Acc: 37.588% (1808/4810)
500 1000 Loss: 2.421 | Acc: 37.465% (1877/5010)
520 1000 Loss: 2.416 | Acc: 37.543% (1956/5210)
540 1000 Loss: 2.412 | Acc: 37.542% (2031/5410)
560 1000 Loss: 2.414 | Acc: 37.469% (2102/5610)
580 1000 Loss: 2.412 | Acc: 37.522% (2180/5810)
600 1000 Loss: 2.415 | Acc: 37.205% (2236/6010)
620 1000 Loss: 2.416 | Acc: 37.134% (2306/6210)
640 1000 Loss: 2.410 | Acc: 37.332% (2393/6410)
660 1000 Loss: 2.416 | Acc: 37.110% (2453/6610)
680 1000 Loss: 2.416 | Acc: 37.078% (2525/6810)
700 1000 Loss: 2.419 | Acc: 37.118% (2602/7010)
720 1000 Loss: 2.418 | Acc: 36.976% (2666/7210)
740 1000 Loss: 2.419 | Acc: 36.950% (2738/7410)
760 1000 Loss: 2.419 | Acc: 36.951% (2812/7610)
780 1000 Loss: 2.423 | Acc: 36.850% (2878/7810)
800 1000 Loss: 2.429 | Acc: 36.767% (2945/8010)
820 1000 Loss: 2.431 | Acc: 36.760% (3018/8210)
840 1000 Loss: 2.430 | Acc: 36.813% (3096/8410)
860 1000 Loss: 2.421 | Acc: 36.992% (3185/8610)
880 1000 Loss: 2.419 | Acc: 36.924% (3253/8810)
900 1000 Loss: 2.417 | Acc: 37.026% (3336/9010)
920 1000 Loss: 2.418 | Acc: 36.949% (3403/9210)
940 1000 Loss: 2.418 | Acc: 36.939% (3476/9410)
960 1000 Loss: 2.416 | Acc: 36.972% (3553/9610)
980 1000 Loss: 2.418 | Acc: 36.962% (3626/9810)
Saving..

Epoch: 3
0 391 Loss: 2.414 | Acc: 35.156% (45/128)
20 391 Loss: 2.293 | Acc: 39.397% (1059/2688)
40 391 Loss: 2.287 | Acc: 39.596% (2078/5248)
60 391 Loss: 2.290 | Acc: 39.267% (3066/7808)
80 391 Loss: 2.292 | Acc: 39.429% (4088/10368)
100 391 Loss: 2.283 | Acc: 39.472% (5103/12928)
120 391 Loss: 2.276 | Acc: 39.631% (6138/15488)
140 391 Loss: 2.266 | Acc: 39.888% (7199/18048)
160 391 Loss: 2.260 | Acc: 40.004% (8244/20608)
180 391 Loss: 2.256 | Acc: 40.124% (9296/23168)
200 391 Loss: 2.252 | Acc: 40.295% (10367/25728)
220 391 Loss: 2.251 | Acc: 40.367% (11419/28288)
240 391 Loss: 2.247 | Acc: 40.479% (12487/30848)
260 391 Loss: 2.240 | Acc: 40.586% (13559/33408)
280 391 Loss: 2.235 | Acc: 40.772% (14665/35968)
300 391 Loss: 2.232 | Acc: 40.822% (15728/38528)
320 391 Loss: 2.223 | Acc: 40.988% (16841/41088)
340 391 Loss: 2.217 | Acc: 41.184% (17976/43648)
360 391 Loss: 2.210 | Acc: 41.361% (19112/46208)
380 391 Loss: 2.202 | Acc: 41.601% (20288/48768)
0 1000 Loss: 3.174 | Acc: 20.000% (2/10)
20 1000 Loss: 2.073 | Acc: 45.714% (96/210)
40 1000 Loss: 2.101 | Acc: 43.902% (180/410)
60 1000 Loss: 2.221 | Acc: 41.311% (252/610)
80 1000 Loss: 2.172 | Acc: 43.086% (349/810)
100 1000 Loss: 2.172 | Acc: 43.564% (440/1010)
120 1000 Loss: 2.172 | Acc: 42.975% (520/1210)
140 1000 Loss: 2.166 | Acc: 43.262% (610/1410)
160 1000 Loss: 2.183 | Acc: 43.230% (696/1610)
180 1000 Loss: 2.195 | Acc: 42.762% (774/1810)
200 1000 Loss: 2.174 | Acc: 43.433% (873/2010)
220 1000 Loss: 2.174 | Acc: 43.213% (955/2210)
240 1000 Loss: 2.171 | Acc: 43.195% (1041/2410)
260 1000 Loss: 2.160 | Acc: 43.448% (1134/2610)
280 1000 Loss: 2.169 | Acc: 42.989% (1208/2810)
300 1000 Loss: 2.175 | Acc: 42.757% (1287/3010)
320 1000 Loss: 2.165 | Acc: 42.835% (1375/3210)
340 1000 Loss: 2.170 | Acc: 42.639% (1454/3410)
360 1000 Loss: 2.165 | Acc: 42.632% (1539/3610)
380 1000 Loss: 2.166 | Acc: 42.520% (1620/3810)
400 1000 Loss: 2.163 | Acc: 42.494% (1704/4010)
420 1000 Loss: 2.161 | Acc: 42.589% (1793/4210)
440 1000 Loss: 2.168 | Acc: 42.494% (1874/4410)
460 1000 Loss: 2.165 | Acc: 42.451% (1957/4610)
480 1000 Loss: 2.170 | Acc: 42.412% (2040/4810)
500 1000 Loss: 2.170 | Acc: 42.395% (2124/5010)
520 1000 Loss: 2.164 | Acc: 42.572% (2218/5210)
540 1000 Loss: 2.159 | Acc: 42.754% (2313/5410)
560 1000 Loss: 2.156 | Acc: 42.888% (2406/5610)
580 1000 Loss: 2.149 | Acc: 42.978% (2497/5810)
600 1000 Loss: 2.149 | Acc: 42.879% (2577/6010)
620 1000 Loss: 2.153 | Acc: 42.770% (2656/6210)
640 1000 Loss: 2.146 | Acc: 42.917% (2751/6410)
660 1000 Loss: 2.151 | Acc: 42.753% (2826/6610)
680 1000 Loss: 2.148 | Acc: 42.849% (2918/6810)
700 1000 Loss: 2.147 | Acc: 42.896% (3007/7010)
720 1000 Loss: 2.147 | Acc: 42.843% (3089/7210)
740 1000 Loss: 2.149 | Acc: 42.767% (3169/7410)
760 1000 Loss: 2.149 | Acc: 42.799% (3257/7610)
780 1000 Loss: 2.157 | Acc: 42.599% (3327/7810)
800 1000 Loss: 2.164 | Acc: 42.484% (3403/8010)
820 1000 Loss: 2.165 | Acc: 42.473% (3487/8210)
840 1000 Loss: 2.164 | Acc: 42.521% (3576/8410)
860 1000 Loss: 2.154 | Acc: 42.625% (3670/8610)
880 1000 Loss: 2.153 | Acc: 42.622% (3755/8810)
900 1000 Loss: 2.151 | Acc: 42.764% (3853/9010)
920 1000 Loss: 2.152 | Acc: 42.725% (3935/9210)
940 1000 Loss: 2.151 | Acc: 42.710% (4019/9410)
960 1000 Loss: 2.149 | Acc: 42.789% (4112/9610)
980 1000 Loss: 2.147 | Acc: 42.803% (4199/9810)
Saving..

Epoch: 4
0 391 Loss: 2.082 | Acc: 45.312% (58/128)
20 391 Loss: 2.059 | Acc: 43.862% (1179/2688)
40 391 Loss: 2.011 | Acc: 45.713% (2399/5248)
60 391 Loss: 2.000 | Acc: 46.055% (3596/7808)
80 391 Loss: 1.997 | Acc: 46.007% (4770/10368)
100 391 Loss: 1.990 | Acc: 46.233% (5977/12928)
120 391 Loss: 1.977 | Acc: 46.643% (7224/15488)
140 391 Loss: 1.981 | Acc: 46.531% (8398/18048)
160 391 Loss: 1.974 | Acc: 46.666% (9617/20608)
180 391 Loss: 1.965 | Acc: 46.935% (10874/23168)
200 391 Loss: 1.968 | Acc: 46.832% (12049/25728)
220 391 Loss: 1.963 | Acc: 46.974% (13288/28288)
240 391 Loss: 1.958 | Acc: 47.180% (14554/30848)
260 391 Loss: 1.950 | Acc: 47.342% (15816/33408)
280 391 Loss: 1.948 | Acc: 47.423% (17057/35968)
300 391 Loss: 1.943 | Acc: 47.550% (18320/38528)
320 391 Loss: 1.938 | Acc: 47.661% (19583/41088)
340 391 Loss: 1.936 | Acc: 47.677% (20810/43648)
360 391 Loss: 1.932 | Acc: 47.803% (22089/46208)
380 391 Loss: 1.929 | Acc: 47.923% (23371/48768)
0 1000 Loss: 3.474 | Acc: 20.000% (2/10)
20 1000 Loss: 1.966 | Acc: 50.952% (107/210)
40 1000 Loss: 1.956 | Acc: 50.732% (208/410)
60 1000 Loss: 2.018 | Acc: 49.508% (302/610)
80 1000 Loss: 1.948 | Acc: 50.247% (407/810)
100 1000 Loss: 1.950 | Acc: 49.604% (501/1010)
120 1000 Loss: 1.976 | Acc: 47.769% (578/1210)
140 1000 Loss: 1.949 | Acc: 48.014% (677/1410)
160 1000 Loss: 1.958 | Acc: 47.888% (771/1610)
180 1000 Loss: 1.970 | Acc: 47.293% (856/1810)
200 1000 Loss: 1.959 | Acc: 47.761% (960/2010)
220 1000 Loss: 1.955 | Acc: 47.602% (1052/2210)
240 1000 Loss: 1.956 | Acc: 47.427% (1143/2410)
260 1000 Loss: 1.947 | Acc: 47.510% (1240/2610)
280 1000 Loss: 1.949 | Acc: 47.117% (1324/2810)
300 1000 Loss: 1.958 | Acc: 46.777% (1408/3010)
320 1000 Loss: 1.952 | Acc: 46.854% (1504/3210)
340 1000 Loss: 1.958 | Acc: 46.452% (1584/3410)
360 1000 Loss: 1.962 | Acc: 46.288% (1671/3610)
380 1000 Loss: 1.961 | Acc: 46.404% (1768/3810)
400 1000 Loss: 1.958 | Acc: 46.185% (1852/4010)
420 1000 Loss: 1.959 | Acc: 46.413% (1954/4210)
440 1000 Loss: 1.961 | Acc: 46.327% (2043/4410)
460 1000 Loss: 1.959 | Acc: 46.399% (2139/4610)
480 1000 Loss: 1.966 | Acc: 46.195% (2222/4810)
500 1000 Loss: 1.973 | Acc: 46.028% (2306/5010)
520 1000 Loss: 1.967 | Acc: 46.200% (2407/5210)
540 1000 Loss: 1.962 | Acc: 46.396% (2510/5410)
560 1000 Loss: 1.962 | Acc: 46.595% (2614/5610)
580 1000 Loss: 1.958 | Acc: 46.627% (2709/5810)
600 1000 Loss: 1.957 | Acc: 46.556% (2798/6010)
620 1000 Loss: 1.958 | Acc: 46.554% (2891/6210)
640 1000 Loss: 1.951 | Acc: 46.895% (3006/6410)
660 1000 Loss: 1.956 | Acc: 46.702% (3087/6610)
680 1000 Loss: 1.955 | Acc: 46.755% (3184/6810)
