==> Preparing data..
==> Building model..
PredNetBpD(
  (PcConvs): ModuleList(
    (0): PcConvBp(
      (FFconv): Conv2d(3, 64, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
      (relu): ReLU(inplace=True)
      (bypass): Conv2d(3, 64, kernel_size=(1, 1), stride=(1, 1), bias=False)
    )
    (1): PcConvBp(
      (FFconv): Conv2d(64, 64, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
      (relu): ReLU(inplace=True)
      (bypass): Conv2d(64, 64, kernel_size=(1, 1), stride=(1, 1), bias=False)
    )
    (2): PcConvBp(
      (FFconv): Conv2d(64, 128, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
      (relu): ReLU(inplace=True)
      (bypass): Conv2d(64, 128, kernel_size=(1, 1), stride=(1, 1), bias=False)
    )
    (3): PcConvBp(
      (FFconv): Conv2d(128, 128, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
      (relu): ReLU(inplace=True)
      (bypass): Conv2d(128, 128, kernel_size=(1, 1), stride=(1, 1), bias=False)
    )
    (4): PcConvBp(
      (FFconv): Conv2d(128, 256, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
      (relu): ReLU(inplace=True)
      (bypass): Conv2d(128, 256, kernel_size=(1, 1), stride=(1, 1), bias=False)
    )
    (5): PcConvBp(
      (FFconv): Conv2d(256, 256, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
      (relu): ReLU(inplace=True)
      (bypass): Conv2d(256, 256, kernel_size=(1, 1), stride=(1, 1), bias=False)
    )
    (6): PcConvBp(
      (FFconv): Conv2d(256, 512, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
      (relu): ReLU(inplace=True)
      (bypass): Conv2d(256, 512, kernel_size=(1, 1), stride=(1, 1), bias=False)
    )
    (7): PcConvBp(
      (FFconv): Conv2d(512, 512, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
      (relu): ReLU(inplace=True)
      (bypass): Conv2d(512, 512, kernel_size=(1, 1), stride=(1, 1), bias=False)
    )
  )
  (BNs): ModuleList(
    (0): BatchNorm2d(3, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (1): BatchNorm2d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (2): BatchNorm2d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (3): BatchNorm2d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (4): BatchNorm2d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (5): BatchNorm2d(256, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (6): BatchNorm2d(256, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (7): BatchNorm2d(512, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  )
  (FFconv): Conv2d(512, 64, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
  (linear): Linear(in_features=64, out_features=100, bias=True)
  (maxpool2d): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)
  (relu): ReLU(inplace=True)
  (BNend): BatchNorm2d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (bypass): Conv2d(512, 64, kernel_size=(1, 1), stride=(1, 1), bias=False)
)

Epoch: 0
0 391 Loss: 4.628 | Acc: 0.000% (0/128)
300 391 Loss: 2.595 | Acc: 33.521% (12915/38528)
320 391 Loss: 2.584 | Acc: 33.798% (13887/41088)
340 391 Loss: 2.577 | Acc: 33.967% (14826/43648)
360 391 Loss: 2.566 | Acc: 34.204% (15805/46208)
380 391 Loss: 2.556 | Acc: 34.445% (16798/48768)
0 1000 Loss: 3.065 | Acc: 40.000% (4/10)
20 1000 Loss: 2.283 | Acc: 40.952% (86/210)
40 1000 Loss: 2.356 | Acc: 39.512% (162/410)
60 1000 Loss: 2.444 | Acc: 37.377% (228/610)
80 1000 Loss: 2.443 | Acc: 37.531% (304/810)
100 1000 Loss: 2.442 | Acc: 38.020% (384/1010)
120 1000 Loss: 2.443 | Acc: 37.190% (450/1210)
140 1000 Loss: 2.435 | Acc: 37.660% (531/1410)
160 1000 Loss: 2.452 | Acc: 37.205% (599/1610)
180 1000 Loss: 2.462 | Acc: 36.575% (662/1810)
200 1000 Loss: 2.449 | Acc: 36.816% (740/2010)
220 1000 Loss: 2.440 | Acc: 36.425% (805/2210)
240 1000 Loss: 2.442 | Acc: 36.515% (880/2410)
260 1000 Loss: 2.433 | Acc: 36.667% (957/2610)
280 1000 Loss: 2.444 | Acc: 36.441% (1024/2810)
300 1000 Loss: 2.442 | Acc: 35.947% (1082/3010)
320 1000 Loss: 2.431 | Acc: 36.293% (1165/3210)
340 1000 Loss: 2.430 | Acc: 36.246% (1236/3410)
360 1000 Loss: 2.423 | Acc: 36.399% (1314/3610)
380 1000 Loss: 2.418 | Acc: 36.667% (1397/3810)
400 1000 Loss: 2.413 | Acc: 36.534% (1465/4010)
420 1000 Loss: 2.411 | Acc: 36.698% (1545/4210)
440 1000 Loss: 2.418 | Acc: 36.576% (1613/4410)
460 1000 Loss: 2.420 | Acc: 36.508% (1683/4610)
480 1000 Loss: 2.426 | Acc: 36.445% (1753/4810)
500 1000 Loss: 2.426 | Acc: 36.367% (1822/5010)
520 1000 Loss: 2.423 | Acc: 36.564% (1905/5210)
540 1000 Loss: 2.419 | Acc: 36.617% (1981/5410)
560 1000 Loss: 2.419 | Acc: 36.542% (2050/5610)
580 1000 Loss: 2.417 | Acc: 36.678% (2131/5810)
600 1000 Loss: 2.418 | Acc: 36.689% (2205/6010)
620 1000 Loss: 2.420 | Acc: 36.618% (2274/6210)
640 1000 Loss: 2.413 | Acc: 36.583% (2345/6410)
660 1000 Loss: 2.420 | Acc: 36.460% (2410/6610)
680 1000 Loss: 2.418 | Acc: 36.476% (2484/6810)
700 1000 Loss: 2.417 | Acc: 36.505% (2559/7010)
720 1000 Loss: 2.417 | Acc: 36.533% (2634/7210)
740 1000 Loss: 2.418 | Acc: 36.410% (2698/7410)
760 1000 Loss: 2.418 | Acc: 36.478% (2776/7610)
780 1000 Loss: 2.425 | Acc: 36.376% (2841/7810)
800 1000 Loss: 2.428 | Acc: 36.305% (2908/8010)
820 1000 Loss: 2.428 | Acc: 36.456% (2993/8210)
840 1000 Loss: 2.428 | Acc: 36.445% (3065/8410)
860 1000 Loss: 2.419 | Acc: 36.574% (3149/8610)
880 1000 Loss: 2.420 | Acc: 36.583% (3223/8810)
900 1000 Loss: 2.418 | Acc: 36.637% (3301/9010)
920 1000 Loss: 2.421 | Acc: 36.547% (3366/9210)
940 1000 Loss: 2.421 | Acc: 36.589% (3443/9410)
960 1000 Loss: 2.419 | Acc: 36.608% (3518/9610)
980 1000 Loss: 2.417 | Acc: 36.595% (3590/9810)
Saving..

Epoch: 3
0 391 Loss: 2.177 | Acc: 46.094% (59/128)
20 391 Loss: 2.345 | Acc: 40.067% (1077/2688)
40 391 Loss: 2.338 | Acc: 39.768% (2087/5248)
60 391 Loss: 2.331 | Acc: 39.754% (3104/7808)
80 391 Loss: 2.326 | Acc: 39.718% (4118/10368)
100 391 Loss: 2.310 | Acc: 39.774% (5142/12928)
120 391 Loss: 2.297 | Acc: 39.889% (6178/15488)
140 391 Loss: 2.290 | Acc: 39.844% (7191/18048)
160 391 Loss: 2.281 | Acc: 39.975% (8238/20608)
180 391 Loss: 2.270 | Acc: 40.211% (9316/23168)
200 391 Loss: 2.266 | Acc: 40.217% (10347/25728)
220 391 Loss: 2.268 | Acc: 40.141% (11355/28288)
240 391 Loss: 2.264 | Acc: 40.148% (12385/30848)
260 391 Loss: 2.258 | Acc: 40.338% (13476/33408)
280 391 Loss: 2.254 | Acc: 40.378% (14523/35968)
300 391 Loss: 2.248 | Acc: 40.586% (15637/38528)
320 391 Loss: 2.240 | Acc: 40.790% (16760/41088)
340 391 Loss: 2.237 | Acc: 40.854% (17832/43648)
360 391 Loss: 2.229 | Acc: 41.049% (18968/46208)
380 391 Loss: 2.225 | Acc: 41.172% (20079/48768)
0 1000 Loss: 3.026 | Acc: 40.000% (4/10)
20 1000 Loss: 2.094 | Acc: 52.381% (110/210)
40 1000 Loss: 2.109 | Acc: 48.049% (197/410)
60 1000 Loss: 2.227 | Acc: 43.115% (263/610)
80 1000 Loss: 2.154 | Acc: 44.074% (357/810)
100 1000 Loss: 2.161 | Acc: 43.762% (442/1010)
120 1000 Loss: 2.161 | Acc: 43.058% (521/1210)
140 1000 Loss: 2.147 | Acc: 43.475% (613/1410)
160 1000 Loss: 2.166 | Acc: 42.671% (687/1610)
180 1000 Loss: 2.173 | Acc: 42.541% (770/1810)
200 1000 Loss: 2.165 | Acc: 42.736% (859/2010)
220 1000 Loss: 2.157 | Acc: 43.213% (955/2210)
240 1000 Loss: 2.152 | Acc: 43.195% (1041/2410)
260 1000 Loss: 2.139 | Acc: 43.716% (1141/2610)
280 1000 Loss: 2.149 | Acc: 43.345% (1218/2810)
300 1000 Loss: 2.156 | Acc: 42.990% (1294/3010)
320 1000 Loss: 2.152 | Acc: 42.928% (1378/3210)
340 1000 Loss: 2.158 | Acc: 42.610% (1453/3410)
360 1000 Loss: 2.156 | Acc: 42.659% (1540/3610)
380 1000 Loss: 2.156 | Acc: 42.677% (1626/3810)
400 1000 Loss: 2.154 | Acc: 42.594% (1708/4010)
420 1000 Loss: 2.155 | Acc: 42.732% (1799/4210)
440 1000 Loss: 2.165 | Acc: 42.653% (1881/4410)
460 1000 Loss: 2.157 | Acc: 42.733% (1970/4610)
480 1000 Loss: 2.166 | Acc: 42.495% (2044/4810)
500 1000 Loss: 2.167 | Acc: 42.555% (2132/5010)
520 1000 Loss: 2.162 | Acc: 42.745% (2227/5210)
540 1000 Loss: 2.158 | Acc: 42.847% (2318/5410)
560 1000 Loss: 2.157 | Acc: 42.709% (2396/5610)
580 1000 Loss: 2.153 | Acc: 42.771% (2485/5810)
600 1000 Loss: 2.152 | Acc: 42.679% (2565/6010)
620 1000 Loss: 2.154 | Acc: 42.641% (2648/6210)
640 1000 Loss: 2.148 | Acc: 42.808% (2744/6410)
660 1000 Loss: 2.155 | Acc: 42.678% (2821/6610)
680 1000 Loss: 2.154 | Acc: 42.731% (2910/6810)
700 1000 Loss: 2.153 | Acc: 42.696% (2993/7010)
720 1000 Loss: 2.153 | Acc: 42.621% (3073/7210)
740 1000 Loss: 2.158 | Acc: 42.510% (3150/7410)
760 1000 Loss: 2.156 | Acc: 42.654% (3246/7610)
780 1000 Loss: 2.162 | Acc: 42.535% (3322/7810)
800 1000 Loss: 2.167 | Acc: 42.472% (3402/8010)
820 1000 Loss: 2.168 | Acc: 42.497% (3489/8210)
840 1000 Loss: 2.168 | Acc: 42.568% (3580/8410)
860 1000 Loss: 2.157 | Acc: 42.776% (3683/8610)
880 1000 Loss: 2.158 | Acc: 42.724% (3764/8810)
900 1000 Loss: 2.158 | Acc: 42.830% (3859/9010)
920 1000 Loss: 2.161 | Acc: 42.693% (3932/9210)
940 1000 Loss: 2.161 | Acc: 42.678% (4016/9410)
960 1000 Loss: 2.163 | Acc: 42.581% (4092/9610)
980 1000 Loss: 2.163 | Acc: 42.477% (4167/9810)
Saving..

Epoch: 4
0 391 Loss: 1.964 | Acc: 51.562% (66/128)
20 391 Loss: 2.012 | Acc: 46.503% (1250/2688)
40 391 Loss: 2.026 | Acc: 46.018% (2415/5248)
60 391 Loss: 2.015 | Acc: 46.183% (3606/7808)
80 391 Loss: 2.007 | Acc: 46.345% (4805/10368)
100 391 Loss: 2.005 | Acc: 46.318% (5988/12928)
120 391 Loss: 2.003 | Acc: 46.468% (7197/15488)
140 391 Loss: 2.000 | Acc: 46.687% (8426/18048)
160 391 Loss: 1.996 | Acc: 46.744% (9633/20608)
180 391 Loss: 2.002 | Acc: 46.603% (10797/23168)
200 391 Loss: 1.998 | Acc: 46.626% (11996/25728)
220 391 Loss: 1.997 | Acc: 46.529% (13162/28288)
240 391 Loss: 1.994 | Acc: 46.544% (14358/30848)
260 391 Loss: 1.998 | Acc: 46.426% (15510/33408)
280 391 Loss: 1.995 | Acc: 46.522% (16733/35968)
300 391 Loss: 1.990 | Acc: 46.724% (18002/38528)
320 391 Loss: 1.985 | Acc: 46.756% (19211/41088)
340 391 Loss: 1.980 | Acc: 46.848% (20448/43648)
360 391 Loss: 1.980 | Acc: 46.838% (21643/46208)
380 391 Loss: 1.976 | Acc: 46.898% (22871/48768)
0 1000 Loss: 2.564 | Acc: 40.000% (4/10)
20 1000 Loss: 1.838 | Acc: 54.286% (114/210)
40 1000 Loss: 1.912 | Acc: 51.707% (212/410)
60 1000 Loss: 2.024 | Acc: 48.197% (294/610)
80 1000 Loss: 1.954 | Acc: 50.247% (407/810)
100 1000 Loss: 1.970 | Acc: 49.604% (501/1010)
120 1000 Loss: 1.975 | Acc: 49.256% (596/1210)
140 1000 Loss: 1.956 | Acc: 49.220% (694/1410)
160 1000 Loss: 1.987 | Acc: 48.571% (782/1610)
180 1000 Loss: 1.985 | Acc: 47.901% (867/1810)
200 1000 Loss: 1.980 | Acc: 47.910% (963/2010)
220 1000 Loss: 1.971 | Acc: 48.009% (1061/2210)
240 1000 Loss: 1.968 | Acc: 47.967% (1156/2410)
260 1000 Loss: 1.954 | Acc: 48.123% (1256/2610)
280 1000 Loss: 1.962 | Acc: 47.900% (1346/2810)
300 1000 Loss: 1.962 | Acc: 47.508% (1430/3010)
320 1000 Loss: 1.956 | Acc: 47.539% (1526/3210)
340 1000 Loss: 1.960 | Acc: 47.331% (1614/3410)
360 1000 Loss: 1.961 | Acc: 47.341% (1709/3610)
380 1000 Loss: 1.963 | Acc: 47.270% (1801/3810)
400 1000 Loss: 1.956 | Acc: 47.182% (1892/4010)
420 1000 Loss: 1.951 | Acc: 47.316% (1992/4210)
440 1000 Loss: 1.957 | Acc: 47.166% (2080/4410)
460 1000 Loss: 1.954 | Acc: 47.202% (2176/4610)
480 1000 Loss: 1.959 | Acc: 47.006% (2261/4810)
500 1000 Loss: 1.964 | Acc: 46.846% (2347/5010)
520 1000 Loss: 1.962 | Acc: 46.814% (2439/5210)
540 1000 Loss: 1.957 | Acc: 46.895% (2537/5410)
560 1000 Loss: 1.956 | Acc: 46.898% (2631/5610)
580 1000 Loss: 1.951 | Acc: 46.988% (2730/5810)
600 1000 Loss: 1.951 | Acc: 46.755% (2810/6010)
620 1000 Loss: 1.957 | Acc: 46.667% (2898/6210)
640 1000 Loss: 1.951 | Acc: 46.895% (3006/6410)
660 1000 Loss: 1.956 | Acc: 46.778% (3092/6610)
